E00292	R00008	E02211
E00718	R00019	E01391
E00952	R00006	E01112
E00249	R00006	E01780
E00719	R00006	E01780
E01142	R00012	E02284
E00242	R00001	E01286
E00086	R00000	E02155
E01662	R00018	E02679
E02554	R00003	E00578
E01366	R00003	E02140
E01697	R00010	E00206
E01889	R00005	E02463
E02661	R00006	E01880
E02308	R00001	E00591
E02377	R00005	E00120
E01356	R00011	E01683
E01136	R00018	E00108
E00945	R00004	E02627
E01226	R00014	E01639
E02189	R00019	E00030
E01553	R00012	E00713
E01218	R00000	E01191
E00952	R00006	E00628
E02332	R00013	E01963
E02381	R00018	E00626
E00371	R00000	E01944
E01604	R00013	E00535
E00249	R00006	E02392
E01304	R00016	E01391
E00148	R00018	E01452
E01419	R00012	E00901
E01518	R00008	E02328
E01715	R00012	E00075
E01766	R00005	E00984
E00876	R00018	E02103
E01905	R00012	E01178
E01325	R00018	E01470
E01896	R00008	E01442
E01235	R00004	E02627
E01395	R00000	E02043
E00605	R00000	E02242
E02624	R00002	E00561
E01061	R00018	E00703
E00956	R00003	E00930
E00544	R00012	E01656
E02436	R00006	E02239
E01506	R00013	E00363
E01142	R00012	E02129
E02049	R00007	E01320
E01251	R00005	E00651
E01397	R00012	E00713
E00187	R00018	E00150
E02131	R00011	E01683
E02255	R00006	E00683
E00629	R00018	E01169
E02519	R00015	E00347
E02343	R00002	E02277
E00904	R00001	E00010
E00718	R00018	E01324
E01151	R00000	E02288
E01104	R00000	E02531
E01021	R00016	E00241
E00249	R00006	E01024
E01264	R00018	E02440
E02333	R00012	E00479
E01065	R00008	E00136
E01935	R00016	E01184
E01304	R00016	E01479
E02087	R00002	E02485
E01474	R00002	E00063
E00517	R00001	E01540
E00425	R00002	E00992
E00195	R00012	E02129
E00626	R00019	E01137
E01171	R00012	E00479
E01936	R00003	E00508
E01604	R00013	E01859
E02634	R00012	E00488
E00719	R00006	E00190
E01109	R00001	E01307
E01740	R00005	E00419
E02066	R00018	E02145
E02187	R00015	E00976
E02382	R00002	E00427
E01908	R00002	E02038
E02491	R00010	E01767
E01141	R00016	E00077
E02273	R00007	E01310
E00144	R00012	E01410
E00855	R00016	E01621
E01604	R00013	E00102
E02580	R00018	E02215
E00506	R00007	E01745
E00806	R00005	E01679
E00020	R00000	E02455
E02189	R00019	E00098
E01695	R00019	E02502
E00917	R00004	E00297
E01328	R00010	E01058
E00195	R00012	E00713
E01317	R00015	E00347
E00898	R00018	E01652
E02067	R00003	E00491
E01210	R00018	E02103
E00893	R00015	E01143
E01936	R00003	E00604
E01503	R00017	E02305
E00163	R00008	E00975
E00876	R00018	E00536
E00714	R00019	E01382
E00543	R00011	E01296
E00347	R00005	E00189
E00458	R00019	E01222
E02333	R00012	E02256
E01266	R00003	E01202
E00207	R00002	E00327
E00144	R00012	E02256
E00215	R00015	E00805
E02066	R00018	E00089
E01274	R00000	E02558
E01993	R00006	E00355
E00752	R00010	E01455
E01339	R00005	E00192
E01034	R00015	E02378
E01484	R00008	E02393
E01121	R00012	E01338
E01007	R00002	E00052
E01317	R00015	E00976
E00960	R00001	E00114
E01861	R00013	E01963
E00687	R00018	E01164
E01973	R00019	E00040
E02554	R00003	E00604
E00293	R00008	E02022
E00506	R00007	E01412
E01369	R00005	E02281
E01559	R00018	E00325
E02214	R00003	E02140
E00322	R00013	E02635
E01104	R00000	E00019
E01697	R00010	E01649
E00661	R00018	E01452
E00262	R00010	E00143
E02178	R00001	E01726
E02044	R00016	E00792
E00824	R00008	E02003
E01284	R00011	E02399
E01124	R00008	E01164
E00399	R00003	E00491
E00322	R00013	E00996
E00661	R00018	E00618
E02273	R00007	E02167
E01752	R00000	E01925
E01021	R00016	E00189
E00250	R00009	E01984
E00148	R00018	E00108
E00026	R00016	E00792
E00706	R00012	E01338
E00544	R00012	E00462
E01191	R00012	E00488
E01158	R00014	E00690
E02626	R00000	E01050
E01665	R00019	E02403
E00459	R00015	E01923
E02068	R00010	E01497
E00544	R00012	E00488
E00287	R00016	E00897
E00689	R00019	E02279
E01736	R00016	E01890
E01769	R00018	E02497
E01142	R00012	E00713
E00474	R00005	E02679
E01764	R00007	E02147
E02283	R00004	E00856
E02116	R00019	E01079
E01240	R00018	E00930
E00419	R00013	E01571
E01813	R00010	E00427
E00288	R00007	E01320
E00703	R00005	E00954
E00027	R00001	E01651
E01141	R00016	E00042
E02068	R00010	E00207
E01723	R00004	E00856
E02283	R00004	E00606
E00441	R00015	E00150
E00661	R00018	E01470
E00083	R00002	E00015
E00148	R00018	E00089
E00706	R00012	E02256
E00839	R00010	E01823
E00244	R00006	E02014
E01587	R00012	E02105
E00917	R00004	E00886
E00743	R00010	E01150
E01737	R00018	E01116
E00280	R00005	E01719
E00237	R00004	E01680
E01466	R00012	E01675
E00026	R00016	E00474
E01238	R00000	E01544
E01495	R00010	E00015
E01587	R00012	E01675
E00108	R00003	E02066
E00876	R00018	E01652
E01697	R00015	E00342
E00772	R00011	E02580
E00779	R00005	E01136
E02580	R00018	E02039
E00109	R00015	E02473
E01447	R00006	E01398
E02078	R00004	E01521
E01048	R00005	E02559
E01073	R00019	E00085
E01264	R00018	E01652
E00050	R00001	E02330
E00801	R00005	E01993
E01227	R00012	E02334
E01427	R00010	E01932
E02513	R00019	E01195
E02107	R00000	E02242
E01551	R00006	E01243
E01142	R00012	E00901
E01141	R00016	E02261
E01235	R00004	E00536
E02661	R00006	E01780
E02364	R00016	E01807
E02615	R00001	E01856
E01136	R00018	E00218
E01245	R00001	E00865
E02333	R00012	E01712
E00956	R00003	E00692
E00268	R00011	E01296
E00501	R00010	E00143
E02367	R00018	E01217
E00207	R00001	E00673
E02521	R00014	E01449
E00501	R00006	E01112
E01108	R00005	E01927
E01108	R00016	E00474
E01021	R00016	E01890
E00268	R00011	E01717
E01786	R00009	E02100
E00215	R00015	E01914
E02078	R00004	E00176
E00521	R00010	E02128
E00629	R00018	E00325
E00953	R00012	E01410
E02260	R00010	E01150
E01466	R00012	E00479
E02642	R00018	E00193
E02300	R00002	E02459
E01238	R00000	E00065
E01904	R00016	E01807
E01034	R00015	E00150
E00262	R00010	E02415
E00280	R00005	E00944
E00834	R00003	E01408
E01366	R00003	E00604
E00026	R00006	E02352
E00502	R00008	E02081
E00388	R00007	E02167
E00273	R00006	E00286
E00858	R00010	E02370
E02489	R00012	E02256
E02283	R00004	E01514
E01764	R00007	E01745
E01428	R00001	E00325
E01911	R00016	E00792
E00884	R00003	E00508
E01057	R00008	E00049
E01190	R00008	E01050
E01072	R00018	E00457
E00433	R00014	E01575
E01726	R00002	E00537
E00249	R00006	E02541
E01681	R00019	E01133
E00287	R00016	E01890
E00884	R00003	E00264
E02084	R00019	E01209
E00076	R00002	E01619
E00086	R00000	E00370
E00087	R00018	E00977
E01239	R00012	E01541
E01673	R00018	E02215
E00272	R00018	E01902
E00262	R00010	E02208
E00702	R00018	E02103
E01072	R00018	E02103
E01721	R00006	E01880
E00661	R00018	E02679
E01757	R00019	E02408
E00900	R00008	E02379
E02489	R00012	E00075
E02044	R00016	E02170
E02260	R00010	E02415
E00187	R00018	E00325
E01769	R00018	E02039
E01304	R00016	E02021
E00893	R00002	E00044
E01759	R00001	E01713
E01220	R00012	E00848
E02376	R00008	E00119
E02367	R00005	E01150
E00658	R00005	E02657
E02301	R00002	E01061
E01280	R00012	E00330
E01395	R00000	E00029
E02155	R00004	E02149
E01948	R00006	E00190
E02143	R00008	E02470
E01904	R00016	E00241
E00661	R00018	E01267
E00119	R00008	E02271
E00203	R00012	E00309
E00855	R00016	E00042
E01427	R00010	E02415
E00702	R00005	E00309
E02087	R00018	E01452
E02333	R00012	E00309
E02006	R00018	E02215
E00656	R00001	E02541
E01939	R00000	E02558
E02458	R00005	E00410
E00327	R00000	E01944
E01056	R00020	E02036
E02229	R00005	E01566
E01274	R00000	E02455
E01763	R00006	E00683
E00779	R00018	E01907
E01662	R00018	E00076
E01241	R00018	E01907
E02493	R00009	E02389
E01218	R00000	E02064
E00560	R00019	E01643
E01104	R00000	E02098
E00327	R00000	E01544
E01429	R00014	E02051
E02188	R00013	E01963
E00855	R00016	E01184
E00506	R00007	E00578
E02085	R00008	E02147
E00956	R00003	E02144
E01669	R00006	E01880
E00671	R00012	E00488
E02128	R00019	E01465
E00728	R00012	E01006
E00687	R00018	E01907
E01317	R00015	E02473
E00860	R00015	E02378
E00108	R00003	E02448
E00577	R00008	E00218
E01325	R00018	E01452
E01697	R00010	E02415
E00661	R00018	E01169
E01517	R00010	E00259
E00856	R00001	E01462
E01904	R00016	E01346
E02657	R00012	E02334
E02274	R00002	E00328
E01006	R00016	E01184
E02642	R00018	E00977
E01006	R00016	E00042
E02286	R00018	E00325
E01121	R00012	E00179
E00889	R00000	E01944
E01746	R00019	E01639
E01411	R00019	E01281
E01373	R00018	E00457
E01274	R00000	E02064
E02399	R00012	E02105
E00951	R00004	E00606
E00839	R00010	E01718
E01654	R00020	E00056
E01697	R00010	E01823
E01280	R00012	E00045
E00245	R00002	E01485
E01905	R00003	E00491
E02087	R00018	E00108
E02366	R00017	E00536
E02554	R00003	E02139
E00775	R00012	E02009
E00079	R00018	E02440
E00743	R00010	E00892
E00305	R00000	E01635
E00952	R00006	E01780
E02462	R00019	E01351
E02242	R00001	E00958
E00668	R00019	E02101
E01905	R00012	E02256
E02333	R00012	E01656
E00544	R00012	E01006
E02608	R00002	E00710
E02497	R00016	E01621
E00083	R00018	E00089
E01906	R00016	E01479
E02491	R00010	E00015
E01926	R00015	E02626
E01736	R00016	E01479
E01264	R00018	E01116
E01262	R00004	E01521
E02657	R00012	E00304
E00322	R00013	E01859
E02457	R00019	E00701
E00437	R00010	E00259
E01172	R00017	E02114
E01227	R00012	E00479
E02071	R00010	E01497
E01694	R00019	E00049
E01136	R00018	E01324
E02076	R00015	E02378
E01072	R00018	E01902
E00501	R00006	E02352
E00156	R00013	E01859
E00044	R00001	E02531
E01911	R00016	E00884
E02478	R00003	E01285
E01225	R00001	E01615
E02196	R00008	E01006
E01872	R00005	E00879
E01241	R00018	E00930
E02067	R00003	E01202
E01136	R00018	E00536
E00437	R00010	E01718
E01061	R00018	E02440
E01236	R00010	E01111
E00702	R00018	E01164
E01280	R00012	E01328
E02489	R00005	E02057
E01722	R00019	E01058
E02133	R00006	E00355
E00399	R00003	E00264
E00775	R00012	E01178
E01047	R00002	E01497
E02286	R00018	E00930
E02665	R00019	E00748
E00860	R00015	E01282
E01905	R00012	E00479
E01591	R00001	E01163
E02131	R00011	E00515
E01519	R00014	E01639
E00327	R00000	E00029
E01782	R00017	E02114
E02634	R00012	E02009
E02379	R00007	E02167
E01506	R00013	E02394
E00866	R00000	E00419
E01587	R00012	E01541
E02364	R00016	E02261
E00937	R00002	E01629
E02535	R00006	E01060
E00855	R00016	E00462
E01813	R00010	E01981
E02481	R00020	E02036
E02227	R00018	E02103
E00860	R00015	E02429
E02503	R00008	E00466
E01715	R00012	E00488
E02521	R00014	E02571
E00139	R00013	E01547
E01714	R00003	E00335
E02381	R00018	E00457
E00087	R00001	E02103
E01220	R00012	E00330
E00272	R00018	E01324
E01220	R00012	E01675
E00839	R00010	E01929
E02087	R00018	E01470
E00083	R00018	E01733
E01763	R00012	E01410
E00107	R00003	E02298
E01517	R00008	E01543
E00718	R00018	E01976
E02618	R00001	E02261
E00775	R00012	E02105
E02379	R00007	E01745
E00880	R00005	E01415
E00195	R00012	E02105
E01466	R00012	E00924
E02000	R00005	E01156
E00023	R00014	E01562
E01151	R00000	E02098
E01236	R00010	E01929
E01495	R00010	E02370
E01240	R00018	E00108
E02366	R00003	E00491
E01715	R00012	E00462
E01966	R00013	E01571
E00090	R00016	E01621
E02071	R00009	E00355
E01236	R00010	E00143
E01406	R00008	E01676
E01151	R00000	E02043
E02333	R00012	E02141
E01210	R00018	E00977
E01196	R00008	E00162
E02410	R00000	E00419
E00598	R00001	E01199
E01499	R00006	E01880
E00180	R00006	E02392
E00876	R00018	E00626
E00287	R00016	E01334
E02580	R00018	E00977
E01741	R00019	E01236
E01221	R00012	E00075
E01419	R00012	E01287
E01904	R00016	E00077
E00362	R00019	E00815
E01782	R00017	E02305
E01240	R00018	E00457
E00256	R00013	E01493
E00370	R00019	E00354
E00779	R00018	E00325
E00779	R00018	E01267
E00156	R00013	E00149
E00626	R00014	E01885
E00249	R00006	E00355
E00889	R00000	E00489
E00475	R00019	E00103
E01136	R00018	E00930
E00148	R00018	E02671
E01103	R00002	E01712
E01980	R00019	E00960
E01325	R00018	E01390
E02367	R00018	E00325
E02631	R00006	E01112
E00890	R00001	E02283
E00413	R00002	E00325
E00626	R00014	E01137
E01769	R00018	E02440
E00687	R00018	E00977
E02491	R00010	E01111
E00119	R00002	E02681
E01559	R00018	E00150
E01714	R00003	E02298
E01220	R00012	E02105
E01221	R00012	E00149
E01647	R00002	E01590
E02478	R00003	E02122
E00260	R00008	E01649
E00234	R00019	E01726
E01519	R00014	E00307
E00823	R00012	E00488
E01227	R00012	E00463
E00893	R00015	E00347
E00237	R00004	E02627
E01836	R00002	E00729
E01280	R00012	E02141
E02087	R00018	E01907
E00956	R00003	E01536
E00308	R00001	E02223
E02521	R00014	E01885
E01517	R00010	E02322
E02438	R00000	E00004
E00796	R00002	E01352
E01935	R00016	E00618
E01239	R00012	E02284
E01389	R00010	E00206
E01142	R00012	E01712
E00696	R00008	E01659
E02580	R00018	E01021
E01221	R00012	E00179
E01447	R00006	E00628
E01136	R00018	E01470
E01118	R00005	E01299
E02371	R00012	E02284
E02580	R00018	E01902
E02642	R00018	E01068
E01141	R00016	E00884
E01939	R00000	E01931
E02255	R00006	E01060
E02369	R00003	E00264
E00419	R00013	E01963
E00090	R00016	E02261
E02592	R00008	E00974
E02255	R00006	E01417
E00833	R00008	E02296
E00237	R00004	E00976
E00327	R00000	E01050
E02436	R00006	E00190
E00273	R00006	E01398
E01304	R00016	E01612
E01003	R00004	E00856
E01236	R00006	E02656
E01061	R00018	E01390
E00215	R00015	E00946
E00188	R00001	E01213
E02279	R00016	E00264
E01006	R00016	E00189
E00086	R00000	E02271
E00434	R00012	E00045
E00215	R00015	E00162
E00178	R00000	E01925
E01948	R00006	E01880
E00262	R00010	E00207
E00305	R00000	E00029
E02371	R00012	E01675
E00290	R00004	E02149
E00338	R00001	E02500
E00079	R00018	E00321
E02367	R00018	E00150
E02185	R00000	E01944
E02449	R00001	E02088
E01859	R00001	E01078
E01571	R00019	E00742
E01232	R00019	E01117
E00778	R00005	E01317
E00377	R00004	E00886
E00770	R00005	E01590
E00083	R00018	E01324
E01990	R00011	E01106
E02582	R00009	E01452
E00419	R00013	E02635
E00907	R00008	E00028
E01494	R00001	E01113
E02410	R00000	E02043
E01389	R00010	E02322
E00180	R00006	E00286
E00262	R00010	E01929
E02668	R00002	E00350
E00378	R00001	E01245
E01662	R00018	E01068
E02454	R00006	E00190
E01905	R00003	E01536
E02454	R00006	E02276
E00341	R00001	E01488
E00267	R00001	E00431
E01786	R00009	E01126
E00527	R00005	E01989
E01655	R00010	E01150
E01948	R00006	E00286
E00521	R00010	E01497
E01141	R00016	E02047
E02657	R00012	E00179
E01737	R00018	E02015
E01737	R00018	E00218
E00866	R00000	E00029
E01495	R00010	E01150
E01904	R00016	E00792
E00956	R00003	E01285
E01073	R00002	E00370
E01611	R00002	E00723
E00148	R00018	E02103
E01936	R00003	E02139
E01764	R00007	E00712
E00129	R00008	E00108
E01423	R00004	E00624
E01712	R00011	E00014
E00886	R00013	E01493
E00705	R00002	E02149
E00447	R00011	E00789
E01236	R00006	E02392
E01141	R00016	E01346
E00898	R00018	E00703
E02227	R00018	E02543
E01498	R00001	E00683
E02024	R00002	E02133
E02006	R00018	E00076
E01906	R00016	E01346
E02006	R00018	E02497
E02608	R00007	E01412
E02493	R00009	E01984
E02061	R00005	E02406
E01721	R00006	E01060
E00345	R00004	E01566
E01289	R00016	E00264
E02367	R00018	E00076
E02626	R00000	E00419
E01191	R00012	E00087
E00770	R00014	E02051
E01284	R00011	E02441
E02497	R00016	E02047
E02367	R00018	E01470
E00501	R00010	E01981
E01264	R00018	E01267
E01325	R00018	E02215
E02187	R00015	E01207
E00290	R00004	E00976
E01082	R00001	E02142
E01506	R00013	E01095
E00684	R00001	E00461
E02378	R00001	E00685
E00913	R00000	E01850
E01433	R00005	E02000
E02682	R00019	E00750
E01418	R00014	E00307
E01263	R00008	E01206
E00139	R00013	E01571
E00861	R00001	E01833
E02491	R00010	E00427
E01328	R00010	E01649
E02261	R00015	E01143
E00716	R00011	E00515
E01786	R00009	E00355
E00779	R00018	E02215
E02360	R00008	E00496
E00180	R00006	E01243
E00945	R00004	E00624
E02049	R00007	E02167
E01954	R00009	E01984
E01418	R00014	E01137
E00273	R00006	E02415
E02333	R00012	E02334
E00256	R00013	E01547
E02286	R00018	E02440
E00319	R00002	E00504
E02283	R00004	E02149
E00858	R00010	E01823
E01683	R00014	E01562
E01006	R00016	E01479
E01040	R00005	E00054
E01191	R00012	E01541
E00663	R00001	E00218
E00195	R00012	E01338
E00544	R00012	E02141
E00187	R00018	E01470
E00853	R00001	E00724
E00855	R00016	E00189
E01875	R00001	E02299
E01210	R00018	E01267
E00148	R00018	E01907
E02480	R00005	E02529
E02535	R00006	E01880
E02121	R00002	E01130
E01220	R00012	E00901
E00521	R00010	E02322
E00501	R00006	E00791
E00139	R00013	E02140
E00866	R00000	E00370
E01990	R00011	E02441
E01240	R00018	E00626
E02381	R00018	E00218
E01304	R00016	E00042
E01559	R00018	E00321
E01467	R00012	E00309
E01904	R00016	E02170
E00290	R00004	E00176
E00273	R00006	E01429
E02133	R00006	E02352
E00823	R00012	E00087
E02531	R00012	E00330
E00305	R00000	E00106
E00775	R00012	E00045
E02371	R00012	E01541
E02107	R00000	E02098
E02078	R00005	E01937
E02590	R00018	E01116
E01006	R00016	E00792
E00401	R00003	E02144
E01179	R00006	E01880
E01552	R00002	E00547
E01241	R00008	E02087
E02376	R00019	E00654
E01226	R00014	E01137
E01993	R00006	E01060
E02434	R00015	E00347
E00886	R00013	E01095
E02044	R00016	E01890
E00743	R00010	E01058
E02499	R00016	E00189
E02231	R00005	E00293
E00671	R00012	E02334
E00823	R00012	E00924
E01503	R00017	E02114
E00671	R00012	E00075
E01341	R00001	E00192
E01071	R00002	E00564
E00772	R00011	E02089
E02187	R00015	E02473
E02400	R00001	E01981
E01072	R00018	E00089
E00007	R00008	E01723
E00889	R00016	E01807
E01729	R00001	E00650
E02436	R00006	E01429
E01209	R00019	E00607
E02347	R00008	E02590
E00178	R00000	E02271
E02366	R00003	E02448
E00700	R00008	E00360
E00973	R00008	E02509
E00661	R00018	E00457
E00923	R00008	E01440
E02006	R00018	E00536
E02058	R00009	E02100
E02535	R00006	E00190
E00898	R00018	E00536
E01191	R00012	E02009
E01429	R00014	E01562
E00661	R00018	E02215
E01284	R00011	E01106
E00861	R00000	E01911
E00262	R00010	E01823
E00889	R00000	E02271
E01980	R00002	E00693
E00858	R00010	E02322
E02049	R00007	E02109
E02211	R00000	E00106
E01712	R00011	E02697
E01805	R00010	E00207
E01239	R00012	E00907
E02626	R00000	E01635
E02049	R00007	E02147
E02642	R00018	E01907
E00506	R00007	E02147
E00399	R00003	E01536
E00232	R00009	E00857
E00953	R00012	E00901
E01142	R00012	E01410
E01553	R00012	E01328
E00354	R00008	E00459
E02260	R00010	E01981
E00139	R00013	E00996
E02535	R00006	E00286
E02590	R00018	E00930
E01605	R00018	E01976
E00026	R00006	E02415
E01089	R00000	E02064
E00237	R00004	E00856
E01057	R00001	E01669
E01221	R00012	E00907
E00158	R00002	E02084
E01039	R00001	E00297
E00775	R00016	E01890
E01827	R00005	E01102
E00249	R00006	E00628
E02438	R00000	E02288
E00262	R00010	E00679
E02076	R00015	E00347
E01062	R00015	E01340
E01799	R00008	E01952
E01210	R00018	E01217
E00083	R00018	E00930
E02438	R00000	E02155
E00716	R00011	E01106
E02499	R00016	E01479
E01095	R00019	E02260
E01062	R00015	E00347
E00437	R00010	E01929
E00401	R00003	E02448
E01236	R00010	E02415
E01605	R00018	E02671
E01241	R00018	E02215
E00272	R00018	E00325
E01098	R00010	E01767
E00706	R00004	E00297
E01394	R00019	E01624
E00917	R00004	E01739
E00861	R00000	E00419
E02626	R00000	E00370
E02642	R00018	E02440
E00734	R00005	E02287
E02371	R00012	E00462
E01560	R00019	E01716
E00779	R00018	E01068
E00433	R00014	E01525
E00889	R00000	E01544
E00501	R00010	E02415
E02187	R00015	E01340
E00459	R00015	E01340
E00722	R00001	E02250
E02333	R00012	E01178
E00086	R00019	E00560
E01559	R00019	E00831
E01201	R00002	E02530
E01419	R00012	E00848
E00882	R00002	E01599
E01098	R00010	E00259
E00687	R00018	E00618
E00272	R00018	E02215
E01278	R00008	E02288
E00249	R00006	E02121
E01553	R00012	E00309
E01325	R00018	E00150
E00889	R00000	E02064
E02044	R00016	E00077
E01240	R00018	E01452
E02651	R00005	E01554
E00779	R00018	E00076
E01873	R00002	E00555
E01384	R00019	E02148
E01820	R00001	E01510
E02661	R00006	E01060
E01861	R00013	E01571
E00278	R00005	E01172
E00876	R00018	E02215
E00654	R00002	E01376
E01926	R00015	E00946
E00244	R00006	E02392
E00661	R00018	E00193
E00225	R00019	E01507
E01495	R00010	E01111
E01587	R00012	E00309
E02499	R00016	E01890
E01181	R00016	E00462
E01423	R00019	E01333
E02211	R00000	E02064
E01339	R00019	E00686
E01499	R00005	E01695
E02279	R00016	E00792
E02006	R00018	E01902
E00388	R00007	E02109
E01021	R00016	E01612
E00795	R00019	E02364
E01805	R00010	E00892
E02067	R00003	E00578
E01261	R00013	E01963
E00288	R00008	E01472
E00544	R00012	E00713
E02087	R00018	E02015
E00681	R00008	E00978
E01061	R00018	E02015
E01373	R00018	E01390
E01274	R00000	E01925
E01861	R00013	E02115
E01062	R00014	E02571
E01736	R00016	E02205
E01904	R00016	E02047
E00502	R00008	E00133
E01916	R00001	E02566
E01356	R00011	E02089
E02621	R00009	E02475
E02531	R00012	E01006
E02107	R00000	E00370
E01605	R00018	E02440
E01904	R00016	E01479
E00544	R00012	E00848
E01715	R00012	E02009
E01673	R00018	E01068
E01723	R00004	E01680
E02211	R00000	E01191
E01410	R00007	E01320
E02657	R00012	E01410
E02519	R00019	E02123
E01752	R00000	E02455
E02504	R00008	E01768
E01553	R00012	E00462
E02535	R00006	E00683
E01221	R00012	E02129
E01709	R00007	E01745
E01553	R00012	E01287
E02332	R00013	E00996
E01712	R00011	E01717
E00629	R00018	E00321
E02260	R00010	E02128
E02489	R00012	E01410
E00434	R00012	E02129
E02098	R00005	E01292
E01467	R00012	E02129
E01153	R00019	E00734
E01661	R00002	E00193
E01062	R00014	E00307
E00591	R00019	E01856
E01721	R00006	E00286
E00272	R00018	E02679
E01466	R00012	E02105
E02277	R00019	E02051
E01171	R00012	E02202
E00437	R00010	E01378
E00895	R00005	E01713
E00434	R00012	E01338
E01171	R00012	E01178
E00087	R00018	E01217
E00670	R00002	E02048
E01191	R00012	E01843
E01904	R00016	E00189
E00706	R00004	E01514
E02466	R00005	E00475
E02105	R00015	E00946
E00268	R00011	E02580
E00327	R00000	E02288
E01309	R00008	E00120
E01782	R00017	E00269
E02227	R00018	E00076
E02642	R00018	E01902
E02185	R00000	E02455
E02286	R00018	E01733
E00023	R00014	E00307
E02212	R00002	E01136
E02334	R00001	E02502
E02621	R00009	E02389
E02531	R00012	E00309
E01427	R00010	E00651
E01559	R00018	E00977
E02087	R00018	E00193
E00289	R00002	E01142
E01123	R00011	E01683
E00433	R00019	E01347
E02187	R00015	E01914
E00706	R00012	E01656
E02626	R00000	E02455
E00273	R00006	E02239
E00801	R00005	E01743
E00884	R00003	E01202
E00932	R00008	E00819
E01594	R00002	E01773
E00629	R00018	E02039
E00770	R00014	E00140
E01929	R00002	E01290
E00429	R00005	E02231
E02657	R00012	E01006
E00181	R00008	E00634
E01373	R00018	E01095
E01283	R00019	E02522
E01261	R00013	E00363
E01172	R00017	E00060
E01220	R00012	E00907
E00283	R00002	E02009
E00728	R00012	E02284
E01108	R00016	E00077
E00622	R00018	E01267
E00869	R00002	E00762
E01752	R00000	E02043
E01517	R00010	E00207
E01786	R00009	E01984
E01673	R00018	E00321
E00553	R00008	E00768
E01697	R00010	E00015
E01467	R00012	E00488
E00726	R00013	E01822
E02367	R00018	E01267
E02603	R00000	E02288
E01721	R00006	E01398
E01551	R00006	E02239
E02436	R00006	E01060
E01104	R00000	E01931
E01265	R00001	E02484
E02018	R00001	E01952
E01158	R00014	E00697
E02478	R00003	E00491
E01098	R00010	E00427
E00828	R00019	E00755
E01731	R00008	E00392
E01325	R00018	E02039
E00322	R00013	E02115
E02261	R00015	E01287
E01179	R00006	E00791
E01805	R00010	E01767
E00273	R00006	E01880
E00728	R00012	E00330
E00822	R00003	E02066
E01697	R00015	E00946
E00998	R00011	E02441
E00629	R00018	E00618
E00272	R00018	E01267
E01379	R00001	E02601
E01669	R00006	E00628
E02399	R00012	E01843
E00290	R00004	E00606
E02634	R00012	E02256
E00889	R00000	E01191
E01181	R00016	E01184
E01310	R00010	E00259
E01990	R00011	E00515
E02369	R00003	E00491
E00157	R00002	E01490
E01121	R00012	E00149
E01089	R00000	E02098
E00626	R00014	E01639
E02253	R00001	E02532
E01683	R00014	E00816
E02381	R00018	E01907
E01499	R00006	E02392
E00249	R00006	E02352
E00447	R00011	E01106
E01863	R00010	E01150
E01227	R00012	E00511
E01264	R00018	E02215
E01181	R00016	E00042
E00661	R00018	E01068
E02366	R00003	E02144
E02214	R00003	E02298
E01151	R00000	E02271
E00598	R00013	E00363
E01948	R00006	E01024
E00180	R00006	E02541
E02478	R00003	E01202
E02497	R00016	E00462
E00706	R00012	E02202
E02385	R00019	E02059
E02049	R00007	E00968
E02367	R00018	E01095
E02044	R00016	E00042
E01072	R00018	E01390
E01280	R00012	E01675
E01723	R00019	E01116
E02369	R00003	E00930
E00305	R00000	E00419
E02521	R00014	E01525
E00051	R00005	E00307
E01191	R00012	E01178
E01136	R00018	E00977
E00349	R00008	E02540
E00098	R00014	E00780
E02005	R00019	E00885
E01990	R00013	E00102
E00726	R00013	E01095
E01181	R00016	E01807
E02634	R00012	E02334
E00187	R00018	E00536
E01939	R00000	E02242
E00107	R00003	E02139
E01553	R00012	E02105
E02261	R00015	E01282
E01851	R00002	E01035
E02107	R00000	E02043
E00876	R00018	E00977
E01191	R00012	E01006
E00107	R00003	E00458
E02434	R00015	E01207
E02353	R00009	E02430
E01993	R00006	E01780
E02626	R00000	E01850
E01006	R00016	E01346
E02193	R00008	E02654
E01466	R00012	E00848
E01061	R00018	E01902
E00702	R00018	E00321
E02367	R00018	E02015
E01935	R00016	E02205
E00839	R00010	E01111
E00087	R00018	E02015
E02260	R00010	E00679
E02582	R00009	E00355
E01605	R00018	E02215
E00884	R00003	E02140
E02554	R00003	E01285
E01304	R00016	E01184
E00178	R00000	E00370
E01227	R00012	E02105
E02369	R00016	E01890
E02436	R00014	E00140
E02017	R00003	E01536
E01553	R00012	E01541
E01906	R00016	E02021
E02491	R00010	E00206
E00180	R00006	E00190
E01447	R00006	E01112
E01471	R00019	E01174
E00884	R00003	E02260
E00770	R00014	E01575
E00262	R00010	E00427
E00706	R00004	E01680
E02642	R00018	E01390
E01226	R00014	E00697
E00775	R00012	E00907
E01429	R00014	E00780
E02505	R00008	E01837
E02375	R00005	E00029
E01073	R00019	E01415
E01434	R00005	E00179
E00866	R00000	E02288
E00772	R00011	E01717
E00719	R00006	E02656
E02071	R00010	E00206
E01271	R00001	E01335
E02580	R00018	E01217
E02634	R00012	E00330
E01239	R00012	E00924
E01673	R00018	E00108
E02238	R00015	E01415
E01142	R00012	E01541
E01559	R00018	E00193
E01338	R00005	E02619
E01905	R00003	E00930
